Formula_id,Formula_pinyin_name,Formula_cn_name,Formula_alias_name,Formula_en_name,Dosage_form,Administration,Type,Category,Herbs_in_Chinese,Herbs_in_pinyin,Syndromes_in_Chinese,Syndromes_in_English,Indications_in_Chinese,Indications_in_English,Source,CPMCP_CMP_id,CPMCP_CPM_id,ITCM_id,ETCM_id
HBFO004705,Wei Teng Ning Pian,胃疼宁片,NA,Wei Teng Ning Tablet,片剂 (Tablet),Oral,理气药,Chinese patent medicines,"山僵, 蜂蜜, 鸡蛋壳","Shan Jiang, Feng Mi, Ji Dan Ke",中焦气滞证,Syndrome of qi stagnation in middle energizer,"腹胀, 胃脘痛","Abdominal distension, Stomachache",ETCM,NA,NA,2956,2956
HBFO004706,Wei Tong Ding,胃痛定,NA,Wei Tong Ding,片剂 (Tablet),Oral,NA,Chinese patent medicines,"丁香, 五灵脂, 人参, 巴豆霜, 木香, 枳壳, 沉香, 红花, 肉桂, 胡椒, 豆蔻, 雄黄, 高良姜","Ding Xiang, Wu Ling Zhi, Ren Shen, Ba Dou Shuang, Mu Xiang, Zhi Ke, Chen Xiang, Hong Hua, Rou Gui, Hu Jiao, Dou Kou, Xiong Huang, Gao Liang Jiang",寒凝气滞证,Syndrome of cold congealing and qi stagnation,胃脘痛,Stomachache,ETCM,NA,NA,2957,2957
HBFO004707,Wei Tong Ning Pian,胃痛宁片,NA,Wei Tong Ning Tablet,片剂 (Tablet),Oral,清热药,Chinese patent medicines,"天仙子浸膏, 小茴香油, 氢氧化铝, 甘草干浸膏, 蒲公英, 龙胆","Tian Xian Zi Jin Gao, Xiao Hui Xiang You, Qing Yang Hua Lv, Gan Cao Gan Jin Gao, Pu Gong Ying, Long Dan",胃肠湿热证,Syndrome of dampness-heat in stomach and intestines,胃脘痛,Stomachache,ETCM,NA,NA,2958,2958
HBFO004708,Wei Tong Ping Jiao Nang,胃痛平胶囊,NA,Wei Tong Ping Capsule,胶囊剂 (Capsule),Oral,清热药,Chinese patent medicines,白屈菜,Bai Qu Cai,NA,NA,胃脘痛,Stomachache,ETCM,NA,NA,2959,2959
HBFO004709,Wei Tong San,胃痛散,NA,Wei Tong Powder,散剂 (Powder),Oral,NA,Chinese patent medicines,"丁香, 五灵脂, 巴豆霜, 木香, 枳壳, 红花, 胡椒, 雄黄","Ding Xiang, Wu Ling Zhi, Ba Dou Shuang, Mu Xiang, Zhi Ke, Hong Hua, Hu Jiao, Xiong Huang",寒凝气滞证,Syndrome of cold congealing and qi stagnation,胃脘痛,Stomachache,ETCM,NA,NA,2960,2960
HBFO004710,Qian Lie An Tong Pian,前列安通片,NA,Qian Lie An Tong Tablet,片剂 (Tablet),Oral,NA,Chinese patent medicines,"黄柏, 赤芍, 丹参, 桃仁, 泽兰, 乌药, 王不留行, 白芷, 羟丙基甲基纤维素, 淀粉, 硬脂酸镁","Huang Bai, Chi Shao, Dan Shen, Tao Ren, Ze Lan, Wu Yao, Wang Bu Liu Xing, Bai Zhi, Qiang Bing Ji Jia Ji Xian Wei Su, Dian Fen, Ying Zhi Suan Mei",清热利湿，活血化瘀,"Clearing away heat and dampness, promoting blood circulation",湿热瘀阻证,Damp-heat stasis syndrome,ITCM,NA,929,51294,NA
HBFO004711,Qian Lie Bei Xi Jiao Nang,前列倍喜胶囊,NA,Qian Lie Bei Xi Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"猪鬃草, 蝼蛄, 王不留行, 皂角刺, 刺猬皮","Zhu Zong Cao, Lou Gu, Wang Bu Liu Xing, Zao Jiao Ci, Ci Wei Pi",清利湿热，活血化瘀，利尿通淋,"To clear away damp-heat, promote blood circulation and remove blood stasis, diuresis and relieve leaching",湿热瘀阻所致的小便不利，淋漓涩痛，以及前列腺炎，前列腺增生见上述证候者,"Difficulty in urination due to damp heat and stasis, dripping and astringent pain, as well as prostatitis, benign prostatic hyperplasia, see the above syndromes",ITCM,NA,930,51359,NA
HBFO004712,Wei Tong Shu Pian,溃疡灵片,NA,Wei Tong Shu Tablet,片剂 (Tablet),Oral,理气药,Chinese patent medicines,"厚朴, 海螵蛸, 猪胃粘膜, 甘草, 颠茄浸膏","Hou Po, Hai Piao Shao, Zhu Wei Zhan Mo, Gan Cao, Dian Jia Jin Gao",中焦气滞证,Syndrome of qi stagnation in middle energizer,胃脘痛,Stomachache,ETCM,NA,NA,NA,NA
HBFO004713,Wei Tong Wan,胃痛丸,NA,Wei Tong Pill,丸剂 (Pill),Oral,理气药,Chinese patent medicines,"丁香, 乌药, 乳香, 五灵脂, 六神曲, 姜半夏, 延胡索, 当归, 木香, 枳壳, 沉香, 猪牙皂, 砂仁, 红花, 肉桂, 豆蔻, 香附, 高良姜","Ding Xiang, Wu Yao, Ru Xiang, Wu Ling Zhi, Liu Shen Qu, Jiang Ban Xia, Yan Hu Suo, Dang Gui, Mu Xiang, Zhi Ke, Chen Xiang, Zhu Ya Zao, Sha Ren, Hong Hua, Rou Gui, Dou Kou, Xiang Fu, Gao Liang Jiang",肝郁气滞证; 肝胃不和证,Syndrome of incoordination between liver and stomach; Syndrome of stagnation of liver qi,"胃脘痛, 呕吐","Vomit, Stomachache",ETCM,NA,NA,2962,2962
HBFO004714,Weiwanshu Ke Li,胃脘舒颗粒,NA,Weiwanshu Granule; Wei Wan Shu Granule,颗粒剂 (Granule),Oral,NA,Chinese patent medicines,"党参, 白芍, 山楂（炭）, 陈皮, 甘草, 醋延胡索","Dang Shen, Bai Shao, Shan Zha （ Tan ）, Chen Pi, Gan Cao, Cu Yan Hu Suo",益气阴，健脾胃，消痞满,NA,用于脾虚气滞所致的胃脘痞满、嗳气纳差、时有隐痛；萎缩性胃炎见上述证候者,"Used for gastric fullness, belching and poor appetite caused by spleen deficiency and qi stagnation, and sometimes dull pain; atrophic gastritis sees the above syndromes",Chinese Pharmacopoeia 2020 edition,NA,NA,52960,NA
HBFO004715,Qian Lie Long Bi Tong Jiao Nang,前列癃闭通胶囊,NA,Qian Lie Long Bi Tong Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"黄芪, 土鳖虫, 冬葵果, 桃仁, 桂枝, 淫羊藿, 柴胡, 茯苓, 虎杖, 枳壳, 川牛膝, 淀粉","Huang Qi, Tu Bie Chong, Dong Kui Guo, Tao Ren, Gui Zhi, Yin Yang Huo, Chai Hu, Fu Ling, Hu Zhang, Zhi Ke, Chuan Niu Xi, Dian Fen",益气温阳，活血利水,"Benefit the temperature and yang, invigorate blood and promote water",肾虚血瘀所致癃闭，症见尿频，排尿延缓、费力，尿后余沥，腰膝酸软；前列腺增生见上述证候者,"Suspension caused by kidney deficiency and blood stasis, symptoms such as frequent urination, delayed urination, laboriousness, leftover after urination, waist and knees soreness; benign prostatic hyperplasia see the above symptoms",ITCM,NA,931,52322,NA
HBFO004716,Wei Xiang Ning Ke Li,胃祥宁颗粒,NA,Wei Xiang Ning Granule; Weixiangning Granule,颗粒剂 (Granule),Oral,补益药,Chinese patent medicines,女贞子,Nv Zhen Zi,阴虚肠燥证,Syndrome of yin deficiency and intestine dryness,"胃脘痛, 腹胀","Abdominal distension, Stomachache",Chinese Pharmacopoeia 2020 edition,NA,NA,2963,2963
HBFO004717,Wei Yan Kang Jiao Nang,胃炎康胶囊,NA,Wei Yan Kang Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"柴胡, 桂枝, 甘草, 白芍, 高良姜, 黄连","Chai Hu, Gui Zhi, Gan Cao, Bai Shao, Gao Liang Jiang, Huang Lian",脾胃阳虚证,Syndrome of yang deficiency in spleen and stomach,胃脘痛,Stomachache,ETCM,NA,NA,2964,2964
HBFO004718,Wei Yan Ning Chong Ji,胃炎宁冲剂,NA,Wei Yan Ning Granule,颗粒剂 (Granule),Oral,消食化积,Chinese patent medicines,"乌梅, 山楂, 木香, 檀香, 甘草, 细辛, 肉桂, 薏苡仁, 赤小豆, 鸡内金","Wu Mei, Shan Zha, Mu Xiang, Tan Xiang, Gan Cao, Xi Xin, Rou Gui, Yi Yi Ren, Chi Xiao Dou, Ji Na Jin",食积证; 中焦气滞证,Syndrome of food retention; Syndrome of qi stagnation in middle energizer,"积滞, 胃脘痛","Indigestion, Stomachache",ETCM,NA,NA,2965,2965
HBFO004719,Qian Lie Ning Jiao Nang,前列宁胶囊,NA,Qian Lie Ning Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"菥蓂子, 石韦, 蒲公英, 刺柏, 诃子, 刀豆, 芒果核, 蒲桃, 大托叶云实, 紫草茸, 藏茜草, 红花, 豆蔻","Xi Ming Zi, Shi Wei, Pu Gong Ying, Ci Bai, He Zi, Dao Dou, Mang Guo He, Pu Tao, Da Tuo Ye Yun Shi, Zi Cao Rong, Cang Xi Cao, Hong Hua, Dou Kou",清热解毒，化瘀通淋,"Clearing away heat and toxins, removing blood stasis and dredging",热毒瘀阻所引起的尿频，尿急，尿痛属中医淋证者,"Frequent urination, urgency, and dysuria caused by heat toxins and blood stasis are syndromes of TCM",ITCM,NA,932,51513,NA
HBFO004720,Wei Yang An Jiao Nang,胃疡安胶囊,NA,Wei Yang An Capsule,胶囊剂 (Capsule),Oral,和血药,Chinese patent medicines,"三七, 沉香, 浙贝母, 白芨, 黄连","San Qi, Chen Xiang, Zhe Bei Mu, Bai Ji, Huang Lian",胃气滞血瘀证; 气滞血瘀证,Syndrome of qi stagnation and blood stasis; Syndrome of qi stagnation and blood stasis in stomach,胃脘痛,Stomachache,ETCM,NA,NA,2966,2966
HBFO004721,Wei Yang Ling Ke Li,胃疡灵颗粒,NA,Wei Yang Ling Granule; Weiyangling Granule,颗粒剂 (Granule),Oral,NA,Chinese patent medicines,"大枣, 桂枝, 甘草, 生姜, 白芍, 黄芪","Da Zao, Gui Zhi, Gan Cao, Sheng Jiang, Bai Shao, Huang Qi",脾胃阳虚证,Syndrome of yang deficiency in spleen and stomach,"腹胀, 腹痛","Abdominal Pain, Abdominal distension",Chinese Pharmacopoeia 2020 edition,NA,NA,2967,2967
HBFO004722,Wei Yang Ning Wan,胃疡宁丸,NA,Wei Yang Ning Pill; Weiyangning Pill,丸剂 (Pill),Oral,NA,Chinese patent medicines,"乌药, 五指毛桃, 仙鹤草, 山药, 珍珠, 甘草, 白及, 白术, 赤芍, 青皮, 香附, 高良姜","Wu Yao, Wu Zhi Mao Tao, Xian He Cao, Shan Yao, Zhen Zhu, Gan Cao, Bai Ji, Bai Zhu, Chi Shao, Qing Pi, Xiang Fu, Gao Liang Jiang",寒凝气滞证,Syndrome of cold congealing and qi stagnation,胃脘痛,Stomachache,Chinese Pharmacopoeia 2020 edition,NA,NA,2968,2968
HBFO004723,Wei Yao Jiao Nang,胃药胶囊,NA,Weiyao Capsule; Wei Yao Capsule,胶囊剂 (Capsule),Oral,理气药,Chinese patent medicines,"延胡索, 海螵蛸, 珍珠母, 白矾, 青木香, 鸡蛋壳","Yan Hu Suo, Hai Piao Shao, Zhen Zhu Mu, Bai Fan, Qing Mu Xiang, Ji Dan Ke",胃热气滞证,Syndrome of stomach heat and qi stagnation,胃脘痛,Stomachache,Chinese Pharmacopoeia 2020 edition,NA,NA,2969,2969
HBFO004724,Wei Yi Jiao Nang,胃益胶囊,NA,Wei Yi Capsule,胶囊剂 (Capsule),Oral,理气药,Chinese patent medicines,"佛手, 山楂, 川楝子, 延胡索, 砂仁, 黄柏","Fo Shou, Shan Zha, Chuan Lian Zi, Yan Hu Suo, Sha Ren, Huang Bai",肝胃不和证,Syndrome of incoordination between liver and stomach,"胃脘痛, 胁痛","Stomachache, Hypochondriac pain",ETCM,NA,NA,2970,2970
HBFO004725,Wen Dan Tang,温胆汤,NA,Wendan Decoction; Wen Dan Decoction,汤剂 (Decoction),Oral,祛痰方,Ancient TCM prescriptions,"姜半夏, 姜竹茹, 麸炒枳实, 陈皮, 炙甘草, 茯苓, 生姜, 大枣","Jiang Ban Xia, Jiang Zhu Ru, Fu Chao Zhi Shi, Chen Pi, Zhi Gan Cao, Fu Ling, Sheng Jiang, Da Zao",燥湿化痰,Dry wet phlegm,理气化痰，和胃利胆,"Regulate qi and reduce phlegm, and improve stomach gallbladder",Catalogue of Ancient Classic Prescriptions,541,NA,NA,NA
HBFO004726,Qian Lie Ping Jiao Nang,前列平胶囊,NA,Qian Lie Ping Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"败酱草, 丹参, 赤芍, 桃仁, 红花, 泽兰, 石韦, 乳香, 没药","Bai Jiang Cao, Dan Shen, Chi Shao, Tao Ren, Hong Hua, Ze Lan, Shi Wei, Ru Xiang, Mo Yao",清热利湿，化瘀止痛,"Clearing away heat and dampness, removing blood stasis and relieving pain",湿热瘀阻所致的急、慢性前列腺炎,Acute and chronic prostatitis caused by damp heat and stasis,ITCM,NA,933,50957,NA
HBFO004727,Qian Lie Shu Tong Jiao Nang,前列舒通胶囊,NA,Qian Lie Shu Tong Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"黄柏, 赤芍, 当归, 川芎, 土茯苓, 三棱, 泽泻, 马齿苋, 马鞭草, 虎耳草, 柴胡, 川牛膝, 甘草, 淀粉","Huang Bai, Chi Shao, Dang Gui, Chuan Qiong, Tu Fu Ling, San Leng, Ze Xie, Ma Chi Xian, Ma Bian Cao, Hu Er Cao, Chai Hu, Chuan Niu Xi, Gan Cao, Dian Fen",清热利湿，化瘀散结,"To clear away heat and dampness, dispel blood stasis and dispel congestion",慢性前列腺炎，前列腺增生属湿热瘀阻证，证见：尿频、尿急、尿淋沥，会阴、下腹或腰骶部坠胀或疼痛，阴囊潮湿等,"Chronic prostatitis, benign prostatic hyperplasia belongs to the syndrome of damp-heat stasis, symptoms: frequent urination, urgency, urinary leaching, perineum, lower abdomen or lumbosacral swelling or pain, scrotum wet, etc",ITCM,NA,934,51178,NA
HBFO004728,Wen Jing Bai Dai Wan,温经白带丸,NA,Wen Jing Bai Dai Pill,丸剂 (Pill),Oral,NA,Chinese patent medicines,"厚朴, 柴胡, 核桃仁, 牡蛎, 白术, 苍术, 茯苓, 莲须, 赤芍, 车前子, 陈皮, 鹿角霜, 黄柏, 龙骨","Hou Po, Chai Hu, He Tao Ren, Mu Li, Bai Zhu, Cang Zhu, Fu Ling, Lian Xu, Chi Shao, Che Qian Zi, Chen Pi, Lu Jiao Shuang, Huang Bai, Long Gu",胞宫虚寒证; ,Syndrome of deficient cold in uterus,"带下病, 月经失调, 眩晕","Leukorrheal diseases, Dizziness, Menstrual irregularities",ETCM,NA,NA,2971,2971
HBFO004729,Qian Lie Xiao Jiao Nang,前列消胶囊,NA,Qian Lie Xiao Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"金樱子, 鹿茸, 白术, 大黄, 虎杖, 土茯苓, 苦参, 泽泻, 川木通, 薏苡仁, 蜈蚣","Jin Ying Zi, Lu Rong, Bai Zhu, Dai Huang, Hu Zhang, Tu Fu Ling, Ku Shen, Ze Xie, Chuan Mu Tong, Yi Yi Ren, Wu Gong",清热利湿,Clearing away heat and dampness,前列腺炎属下焦湿热证者,Prostatitis is a person with Jiao damp-heat syndrome,ITCM,NA,935,52180,NA
HBFO004730,Wen Jing Tang,温经汤,NA,Wen Jing Decoction; Wenjing Decoction,汤剂 (Decoction),Oral,理血方,Ancient TCM prescriptions,"制吴茱萸, 当归, 白芍, 川芎, 人参, 桂枝, 阿胶, 牡丹皮, 生姜, 甘草, 法半夏, 麦冬","Zhi Wu Zhu Yu, Dang Gui, Bai Shao, Chuan Qiong, Ren Shen, Gui Zhi, E Jiao, Mu Dan Pi, Sheng Jiang, Gan Cao, Fa Ban Xia, Mai Dong",活血祛瘀,Huoxue quyu,温经散寒，养血祛瘀,"Warm meridian disperses cold, nourish blood and remove blood stasis",Catalogue of Ancient Classic Prescriptions,544,NA,NA,NA
HBFO004731,Qian Gen San,茜根散,NA,Qiangen Powder; Qian Gen Powder,散剂 (Powder),Oral,补益方,Ancient TCM prescriptions,"茜草, 黄芩片, 阿胶, 侧柏叶, 地黄, 甘草","Xi Cao, Huang Qin Pian, E Jiao, Ce Bai Ye, Di Huang, Gan Cao",补阴,Complementary Yin,滋阴降火，宁络止血,"Nourish Yin reduce fire, calm luo stop bleeding",Catalogue of Ancient Classic Prescriptions,383,NA,NA,NA
HBFO004732,Wen Jing Wan,温经丸,NA,Wen Jing Pill,丸剂 (Pill),Oral,NA,Ancient TCM prescriptions,"党参, 厚朴, 吴茱萸, 干姜, 沉香, 白术, 肉桂, 茯苓, 郁金, 附子, 黄芪","Dang Shen, Hou Po, Wu Zhu Yu, Gan Jiang, Chen Xiang, Bai Zhu, Rou Gui, Fu Ling, Yu Jin, Fu Zi, Huang Qi",胞宫虚寒证,Syndrome of deficient cold in uterus,痛经,Dysmenorrhea,ETCM,NA,NA,2972,2972
HBFO004733,Wen Jing Yang Xue He Ji,温经养血合剂,NA,Wen Jing Yang Xue Mixture,合剂 (Mixture),Oral,和血药,Chinese patent medicines,"党参, 吴茱萸, 姜半夏, 川芎, 当归, 桂枝, 牡丹皮, 甘草, 生姜, 白芍, 阿胶, 麦冬","Dang Shen, Wu Zhu Yu, Jiang Ban Xia, Chuan Qiong, Dang Gui, Gui Zhi, Mu Dan Pi, Gan Cao, Sheng Jiang, Bai Shao, E Jiao, Mai Dong",胞宫虚寒证; 瘀阻胞宫证,Syndrome of deficient cold in uterus; Syndrome of blood stasis obstructing the uterus,"痛经, 月经失调, 崩漏, 不孕","Flooding and spotting, Infertility, Dysmenorrhea, Menstrual irregularities",ETCM,NA,NA,2973,2973
HBFO004734,Wen Liu San,温六散,NA,Wen Liu Powder,散剂 (Powder),Oral,NA,Ancient TCM prescriptions,"干姜, 滑石, 甘草","Gan Jiang, Hua Shi, Gan Cao",寒湿中阻证,Syndrome of middle-obstruction of cold-dampness,"呕吐, 腹泻","Diarrhea, Vomit",ETCM,NA,NA,2974,2974
HBFO004735,Wen Pi Gu Chang San,温脾固肠散,NA,Wen Pi Gu Chang Powder,散剂 (Powder),Oral,收涩药,Chinese patent medicines,"党参, 山药, 木香, 炙甘草, 白扁豆, 白术, 罂粟壳, 肉豆蔻, 莲子, 薏苡仁, 诃子, 车前子","Dang Shen, Shan Yao, Mu Xiang, Zhi Gan Cao, Bai Bian Dou, Bai Zhu, Ying Su Ke, Rou Dou Kou, Lian Zi, Yi Yi Ren, He Zi, Che Qian Zi",脾虚肠脱证,Syndrome of spleen deficiency and intestine collapse,"腹泻, 腹痛","Abdominal Pain, Diarrhea",ETCM,NA,NA,2975,2975
HBFO004736,Wen Pi Tang,温脾汤,NA,Wenpi Decoction; Wen Pi Decoction,汤剂 (Decoction),Oral,泻下方,Ancient TCM prescriptions,"大黄, 当归, 干姜, 附子, 人参, 芒硝, 甘草","Dai Huang, Dang Gui, Gan Jiang, Fu Zi, Ren Shen, Mang Xiao, Gan Cao",温下,Under the temperature,温补脾阳，攻下冷积。,"Warm and tonify spleen Yang, attack cold accumulation.",Catalogue of Ancient Classic Prescriptions,546,NA,NA,NA
HBFO004737,Wen Pi Zhi Xie Wan,温脾止泻丸,NA,Wen Pi Zhi Xie Pill,丸剂 (Pill),Oral,收涩药,Chinese patent medicines,"人参, 山药, 木香, 泽泻, 炮姜, 熟地黄, 甘草, 白术, 肉桂, 茯苓, 附子, 青皮, 黄连","Ren Shen, Shan Yao, Mu Xiang, Ze Xie, Pao Jiang, Shu Di Huang, Gan Cao, Bai Zhu, Rou Gui, Fu Ling, Fu Zi, Qing Pi, Huang Lian",脾胃阳虚证,Syndrome of yang deficiency in spleen and stomach,腹泻,Diarrhea,ETCM,NA,NA,2976,2976
HBFO004738,Qiang Huo Sheng Feng Tang,羌活胜风汤,NA,Qianghuo Shefeng Decoction; Qiang Huo Sheng Feng Decotion,汤剂 (Decoction),Oral,祛湿方,Ancient TCM prescriptions,"白术, 枳壳, 羌活, 川芎, 白芷, 独活, 防风, 前胡, 桔梗, 薄荷, 荆芥, 甘草, 柴胡, 黄芩片","Bai Zhu, Zhi Ke, Qiang Huo, Chuan Qiong, Bai Zhi, Du Huo, Fang Feng, Qian Hu, Jie Geng, Bo He, Jing Jie, Gan Cao, Chai Hu, Huang Qin Pian",祛风胜湿,Wind to wet,祛风胜湿,Wind to wet,Catalogue of Ancient Classic Prescriptions,384,NA,NA,NA
HBFO004739,Wen Shen Quan Lu Wan,温肾全鹿丸,NA,Wen Shen Quan Lu Pill,丸剂 (Pill),Oral,补益药,Chinese patent medicines,"五味子, 人参, 党参, 冬虫夏草, 地黄, 大青盐, 天冬, 小茴香, 山药, 川牛膝, 川芎, 巴戟天, 当归, 木瓜, 木香, 杜仲, 枸杞子, 柴狗肾, 桑白皮, 楮实子, 沉香, 没药, 炙黄芪, 熟地黄, 牛乳, 牛膝, 琥珀, 甘草, 白术, 益母草膏, 砂仁, 秋石, 紫河车, 红花, 续断, 老鹳草膏, 肉苁蓉, 胡芦巴, 花椒, 茯苓, 菟丝子, 补骨脂, 覆盆子, 远志, 酸枣仁, 锁阳, 陈皮, 香附, 鹿尾, 鹿肉, 鹿茸, 鹿角, 鹿角胶, 鹿鞭, 麦冬, 黄柏, 黄芩, 龙眼肉","Wu Wei Zi, Ren Shen, Dang Shen, Dong Chong Xia Cao, Di Huang, Da Qing Yan, Tian Dong, Xiao Hui Xiang, Shan Yao, Chuan Niu Xi, Chuan Qiong, Ba Ji Tian, Dang Gui, Mu Gua, Mu Xiang, Du Zhong, Gou Qi Zi, Chai Gou Shen, Sang Bai Pi, Chu Shi Zi, Chen Xiang, Mo Yao, Zhi Huang Qi, Shu Di Huang, Niu Ru, Niu Xi, Hu Po, Gan Cao, Bai Zhu, Yi Mu Cao Gao, Sha Ren, Qiu Shi, Zi He Che, Hong Hua, Xu Duan, Lao Guan Cao Gao, Rou Cong Rong, Hu Lu Ba, Hua Jiao, Fu Ling, Tu Si Zi, Bu Gu Zhi, Fu Pen Zi, Yuan Zhi, Suan Zao Ren, Suo Yang, Chen Pi, Xiang Fu, Lu Wei, Lu Rou, Lu Rong, Lu Jiao, Lu Jiao Jiao, Lu Bian, Mai Dong, Huang Bai, Huang Qin, Long Yan Rou",肾阳虚证; 气血两虚证,Syndrome of deficiency of both essence and blood; Syndrome of yang deficiency of kidney,"眩晕, 健忘, 耳鸣, 阳痿, 遗精, 滑胎","Tinnitus, Habitual abortion, Forgetfulness, Dizziness, Impotence, Seminal emission",ETCM,NA,NA,2977,2977
HBFO004740,Wen Wei Shu Jiao Nang,温胃舒胶囊,NA,Wen Wei Shu Capsule; Wenweishu Capsule,胶囊剂 (Capsule),Oral,NA,Chinese patent medicines,"乌梅, 党参, 山楂, 山药, 炙黄芪, 白术, 砂仁, 肉桂, 肉苁蓉, 补骨脂, 附子, 陈皮","Wu Mei, Dang Shen, Shan Zha, Shan Yao, Zhi Huang Qi, Bai Zhu, Sha Ren, Rou Gui, Rou Cong Rong, Bu Gu Zhi, Fu Zi, Chen Pi",脾胃阳虚证,Syndrome of yang deficiency in spleen and stomach,"胃脘痛, 腹胀","Abdominal distension, Stomachache",Chinese Pharmacopoeia 2020 edition,NA,NA,2978,2978
HBFO004741,Wen Wei Shu Ke Li,温胃舒颗粒,NA,Wen Wei Shu Granule,颗粒剂 (Granule),Oral,NA,Chinese patent medicines,"乌梅, 党参, 山楂, 山药, 炙黄芪, 白术, 砂仁, 肉桂, 肉苁蓉, 补骨脂, 附子, 陈皮","Wu Mei, Dang Shen, Shan Zha, Shan Yao, Zhi Huang Qi, Bai Zhu, Sha Ren, Rou Gui, Rou Cong Rong, Bu Gu Zhi, Fu Zi, Chen Pi",脾肾阳虚证,Syndrome of yang deficiency of spleen and kidney,胃脘痛,Stomachache,ETCM,NA,NA,2979,2979
HBFO004742,Qiang Gu Sheng Xue Kou Fu Ye,强骨生血口服液,NA,Qiang Gu Sheng Xue Oral Liquid,口服液 (Oral Liquid Pharmaceutical Preparation),Oral,NA,Chinese patent medicines,"骨液, 党参, 黄芪, 灵芝, 大枣, 黑木耳, 蔗糖, 阿司帕坦","Gu Ye, Dang Shen, Huang Qi, Ling Zhi, Da Zao, Hei Mu Er, Zhe Tang, A Si Pa Tan",益髓壮骨，补气生血,"Nourish marrow and strengthen bones, invigorate qi and promote blood",缺血性贫血、小儿佝偻病和妇女妊娠缺钙,"Ischemic Anemia, Pediatric Rickets and Women's Pregnancy Calcium Deficiency",ITCM,NA,937,51711,NA
HBFO004743,Qiang Jin Jian Gu Pian,强筋健骨片,NA,Qiang Jin Jian Gu Tablet,片剂 (Tablet),Oral,NA,Chinese patent medicines,"制川乌, 制草乌, 马钱子（制）, 半夏, 天南星（制）, 陈皮, 川牛膝, 木瓜, 党参, 钩藤, 石斛, 续断, 金礞石, 百草霜, 硬脂酸镁, 滑石粉, %糖浆","Zhi Chuan Wu, Zhi Cao Wu, Ma Qian Zi （ Zhi ）, Ban Xia, Tian Nan Xing （ Zhi ）, Chen Pi, Chuan Niu Xi, Mu Gua, Dang Shen, Gou Teng, Shi Hu, Xu Duan, Jin Meng Shi, Bai Cao Shuang, Ying Zhi Suan Mei, Hua Shi Fen, % Tang Jiang",祛风散寒，化痰通络,"Dispel wind and cold, resolve phlegm and dredge collateral",痹症，筋骨疼痛，风湿麻木，腰膝酸软,"Arthralgia, muscle pain, rheumatism, numbness, waist and knees",ITCM,NA,938,51025,NA
HBFO004744,Wen Zhong Zhen Tong Wan,温中镇痛丸,NA,Wen Zhong Zhen Tong Pill,丸剂 (Pill),Oral,NA,Chinese patent medicines,"丁香, 乳香, 冰片, 小茴香, 广藿香, 木香, 檀香, 沉香, 没药, 降香, 香附, 麝香","Ding Xiang, Ru Xiang, Bing Pian, Xiao Hui Xiang, Guang Huo Xiang, Mu Xiang, Tan Xiang, Chen Xiang, Mo Yao, Jiang Xiang, Xiang Fu, She Xiang",寒凝气滞证,Syndrome of cold congealing and qi stagnation,"胸痹, 胃脘痛, 腹胀, 腹痛","Abdominal Pain, Abdominal distension, Stomachache, Chest painful impediment",ETCM,NA,NA,2980,2980
HBFO004745,Wen Zhong Zhi Xie Wan,温中止泻丸,NA,Wen Zhong Zhi Xie Pill,丸剂 (Pill),Oral,消食化积,Chinese patent medicines,"丁香, 六神曲, 冰片, 半夏, 厚朴, 山楂, 广藿香, 木香, 泽泻, 炙甘草, 生姜, 白扁豆, 白术, 白芷, 砂仁, 细辛, 肉桂, 苍术, 茯苓, 豆蔻, 陈皮, 香附, 麦芽","Ding Xiang, Liu Shen Qu, Bing Pian, Ban Xia, Hou Po, Shan Zha, Guang Huo Xiang, Mu Xiang, Ze Xie, Zhi Gan Cao, Sheng Jiang, Bai Bian Dou, Bai Zhu, Bai Zhi, Sha Ren, Xi Xin, Rou Gui, Cang Zhu, Fu Ling, Dou Kou, Chen Pi, Xiang Fu, Mai Ya",脾虚食积证,Syndrome of food retention due to spleen deficiency,积滞,Indigestion,ETCM,NA,NA,2981,2981
