Target_id,Gene_symbol,Gene_alias_name,Protein_name,Type_of_gene,TTD_target_type,Organism,Taxonomy_id ,Map_location,Chromosome,Entrez_id,OMIM_id,HGNC_id,Ensembl_id,MGI_id,TTD_id
HBTAR011950,GPR150,PGR11,G protein-coupled receptor 150,protein-coding,NA,Homo sapiens,9606,5q15,5,285601,NA,23628,ENSG00000178015,NA,NA
HBTAR011951,SLC36A3,PAT3; TRAMD2; tramdorin2,solute carrier family 36 member 3,protein-coding,NA,Homo sapiens,9606,5q33.1,5,285641,608332,19659,ENSG00000186334,NA,NA
HBTAR011952,KIF4B,NA,kinesin family member 4B,protein-coding,NA,Homo sapiens,9606,5q33.2,5,285643,609184,6322,ENSG00000226650,NA,NA
HBTAR011953,ZNF454,NA,zinc finger protein 454,protein-coding,NA,Homo sapiens,9606,5q35.3,5,285676,NA,21200,ENSG00000178187,NA,NA
HBTAR011954,RGMB,DRAGON,repulsive guidance molecule BMP co-receptor b,protein-coding,NA,Homo sapiens,9606,5q15,5,285704,612687,26896,ENSG00000174136,NA,NA
HBTAR011955,CEP57L1,C6orf182; bA487F23.2; cep57R,centrosomal protein 57 like 1,protein-coding,NA,Homo sapiens,9606,6q21,6,285753,NA,21561,ENSG00000183137,NA,NA
HBTAR011956,PPIL6,PPIase; RSPH12; bA425D10.6; dJ919F19.1,peptidylprolyl isomerase like 6,protein-coding,NA,Homo sapiens,9606,6q21,6,285755,NA,21557,ENSG00000185250,NA,NA
HBTAR011957,PNPLA1,ARCI10; dJ50J22.1,patatin like phospholipase domain containing 1,protein-coding,NA,Homo sapiens,9606,6p21.31,6,285848,612121,21246,ENSG00000180316,NA,NA
HBTAR011958,RPL7L1,dJ475N16.4,ribosomal protein L7 like 1,protein-coding,NA,Homo sapiens,9606,6p21.1,6,285855,617417,21370,ENSG00000146223,NA,NA
HBTAR011959,ZNF775,NA,zinc finger protein 775,protein-coding,NA,Homo sapiens,9606,7q36.1,7,285971,NA,28501,ENSG00000196456,NA,NA
HBTAR011960,ZNF789,NA,zinc finger protein 789,protein-coding,NA,Homo sapiens,9606,7q22.1,7,285989,NA,27801,ENSG00000198556,NA,NA
HBTAR011961,LSMEM1,C7orf53,leucine rich single-pass membrane protein 1,protein-coding,NA,Homo sapiens,9606,7q31.1,7,286006,NA,22036,ENSG00000181016,NA,NA
HBTAR011962,NSMCE2,C8orf36; MMS21; NSE2; ZMIZ7,"NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",protein-coding,NA,Homo sapiens,9606,8q24.13,8,286053,617246,26513,ENSG00000156831,NA,NA
HBTAR011963,ZNF707,NA,zinc finger protein 707,protein-coding,NA,Homo sapiens,9606,8q24.3,8,286075,NA,27815,ENSG00000181135,NA,NA
HBTAR011964,FAM83H,AI3; AI3A,family with sequence similarity 83 member H,protein-coding,NA,Homo sapiens,9606,8q24.3,8,286077,611927,24797,ENSG00000180921,NA,NA
HBTAR011965,MICU3,EFHA2,mitochondrial calcium uptake family member 3,protein-coding,NA,Homo sapiens,9606,8p22,8,286097,610633,27820,ENSG00000155970,NA,NA
HBTAR011966,ZFP41,ZNF753; zfp-41,ZFP41 zinc finger protein,protein-coding,NA,Homo sapiens,9606,8q24.3,8,286128,NA,26786,ENSG00000181638,NA,NA
HBTAR011967,SCARA5,NET33; Tesr,scavenger receptor class A member 5,protein-coding,NA,Homo sapiens,9606,8p21.1,8,286133,611306,28701,ENSG00000168079,NA,NA
HBTAR011968,CRB2,FSGS9; VMCKD,crumbs cell polarity complex component 2,protein-coding,NA,Homo sapiens,9606,9q33.3,9,286204,609720,18688,ENSG00000148204,NA,NA
HBTAR011969,LCN12,NA,lipocalin 12,protein-coding,NA,Homo sapiens,9606,9q34.3,9,286256,612905,28733,ENSG00000184925,NA,NA
HBTAR011970,PAXX,C9orf142; XLS,PAXX non-homologous end joining factor,protein-coding,NA,Homo sapiens,9606,9q34.3,9,286257,616315,27849,ENSG00000148362,NA,NA
HBTAR011971,LURAP1L,C9orf150; HYST0841; LRAP35b; bA3L8.2,leucine rich adaptor protein 1 like,protein-coding,NA,Homo sapiens,9606,9p23,9,286343,616130,31452,ENSG00000153714,NA,NA
HBTAR011972,ATP11C,ATPIG; ATPIQ; HACXL,ATPase phospholipid transporting 11C,protein-coding,NA,Homo sapiens,9606,Xq27.1,X,286410,300516,13554,ENSG00000101974,NA,NA
HBTAR011973,H2BW2,H2BFM; H2BM,H2B.W histone 2,protein-coding,NA,Homo sapiens,9606,Xq22.2,X,286436,NA,27867,ENSG00000101812,NA,NA
HBTAR011974,FAM133A,CT115,family with sequence similarity 133 member A,protein-coding,NA,Homo sapiens,9606,Xq21.32,X,286499,NA,26748,ENSG00000179083,NA,NA
HBTAR011975,P2RY8,P2Y8,P2Y receptor family member 8,protein-coding,Research target,Homo sapiens,9606,Xp22.33 and Yp11.2,X|Y,286530,300525,15524,ENSG00000182162,NA,T91643
HBTAR011976,TRIM59,IFT80L; MRF1; RNF104; TRIM57; TSBF1,tripartite motif containing 59,protein-coding,Research target,Homo sapiens,9606,3q25.33,3,286827,616148,30834,ENSG00000213186,NA,T92902
HBTAR011977,KRT6C,K6E; KRT6E; PPKNEFD,keratin 6C,protein-coding,NA,Homo sapiens,9606,12q13.13,12,286887,612315,20406,ENSG00000170465,NA,NA
HBTAR011978,FAM149B1,JBTS36; KIAA0974,family with sequence similarity 149 member B1,protein-coding,NA,Homo sapiens,9606,10q22.2,10,317662,618413,29162,ENSG00000138286,NA,NA
HBTAR011979,VN1R4,V1RL4,vomeronasal 1 receptor 4,protein-coding,NA,Homo sapiens,9606,19q13.42,19,317703,NA,19871,ENSG00000228567,NA,NA
HBTAR011980,DHRS4L2,SDR25C3,dehydrogenase/reductase 4 like 2,protein-coding,NA,Homo sapiens,9606,14q11.2,14,317749,615196,19731,ENSG00000187630,NA,NA
HBTAR011981,POTED,A26B3; ANKRD21; CT104.1; POTE; POTE-21; POTE21,POTE ankyrin domain family member D,protein-coding,NA,Homo sapiens,9606,21q11.2,21,317754,607549,23822,ENSG00000166351,NA,NA
HBTAR011982,H2AC21,H2AB; HIST2H2AB,H2A clustered histone 21,protein-coding,NA,Homo sapiens,9606,1q21.2,1,317772,615014,20508,ENSG00000184270,NA,NA
HBTAR011983,TTC6,C14orf25; NCRNA00291,tetratricopeptide repeat domain 6,protein-coding,NA,Homo sapiens,9606,14q21.1,14,319089,NA,19739,ENSG00000139865,NA,NA
HBTAR011984,TAAR6,TA4; TAR4; TAR6; TRAR4; taR-4; taR-6,trace amine associated receptor 6,protein-coding,NA,Homo sapiens,9606,6q23.2,6,319100,608923,20978,ENSG00000146383,NA,NA
HBTAR011985,KRT73,IRT6IRS3; K6IRS3; KRT6IRS3,keratin 73,protein-coding,NA,Homo sapiens,9606,12q13.13,12,319101,608247,28928,ENSG00000186049,NA,NA
HBTAR011986,Egfros,E230015J15Rik,"epidermal growth factor receptor, opposite strand",ncRNA,NA,Mus musculus,10090,11|11,11,319954,NA,NA,NA,2443051,NA
HBTAR011987,MMAB,ATR; CFAP23; cblB; cob,metabolism of cobalamin associated B,protein-coding,NA,Homo sapiens,9606,12q24.11,12,326625,607568,19331,ENSG00000139428,NA,NA
HBTAR011988,SERPINA9,GCET1; SERPINA11; SERPINA11b,serpin family A member 9,protein-coding,NA,Homo sapiens,9606,14q32.13,14,327657,615677,15995,ENSG00000170054,NA,NA
HBTAR011989,PPM1J,PP2CZ; PP2Czeta; PPP2CZ,"protein phosphatase, Mg2+/Mn2+ dependent 1J",protein-coding,NA,Homo sapiens,9606,1p13.2,1,333926,609957,20785,ENSG00000155367,NA,NA
HBTAR011990,H3C15,H3/n; H3/o; H3C13; H3C14; HIST2H3A,H3 clustered histone 15,protein-coding,NA,Homo sapiens,9606,1q21.2,1,333932,NA,20505,ENSG00000203852,NA,NA
HBTAR011991,FAM151A,C1orf179,family with sequence similarity 151 member A,protein-coding,NA,Homo sapiens,9606,-,1,338094,NA,25032,ENSG00000162391,NA,NA
HBTAR011992,NLRP14,CLR11.2; GC-LRR; NALP14; NOD5; PAN8,NLR family pyrin domain containing 14,protein-coding,NA,Homo sapiens,9606,11p15.4,11,338323,609665,22939,ENSG00000158077,NA,NA
HBTAR011993,TAS2R60,T2R56; T2R60,taste 2 receptor member 60,protein-coding,NA,Homo sapiens,9606,7q35,7,338398,613968,20639,ENSG00000185899,NA,NA
HBTAR011994,HCAR2,GPR109A; HCA2; HM74a; HM74b; NIACR1; PUMAG; Puma-g,hydroxycarboxylic acid receptor 2,protein-coding,Successful target,Homo sapiens,9606,12q24.31,12,338442,609163,24827,ENSG00000182782,NA,T88185
HBTAR011995,FFAR4,BMIQ10; GPR120; GPR129; GT01; O3FAR1; PGR4,free fatty acid receptor 4,protein-coding,Patented target,Homo sapiens,9606,10q23.33,10,338557,609044,19061,ENSG00000186188,NA,T51385
HBTAR011996,KCNK18,K2p18.1; MGR13; TRESK; TRESK-2; TRESK2; TRIK,potassium two pore domain channel subfamily K member 18,protein-coding,Research target,Homo sapiens,9606,10q25.3,10,338567,613655,19439,ENSG00000186795,NA,T82309
HBTAR011997,ST8SIA6,SIA8F; SIAT8-F; SIAT8F; ST8SIA-VI; ST8SiaVI,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6",protein-coding,NA,Homo sapiens,9606,10p12.33,10,338596,610139,23317,ENSG00000148488,NA,NA
HBTAR011998,DUPD1,DUSP27; FMDSP,dual specificity phosphatase and pro isomerase domain containing 1,protein-coding,NA,Homo sapiens,9606,10q22.2,10,338599,618574,23481,ENSG00000188716,NA,NA
HBTAR011999,ANKRD42,PPP1R79; SARP,ankyrin repeat domain 42,protein-coding,NA,Homo sapiens,9606,11q14.1,11,338699,NA,26752,ENSG00000137494,NA,NA
HBTAR012000,TMEM119,OBIF,transmembrane protein 119,protein-coding,NA,Homo sapiens,9606,12q23.3,12,338773,NA,27884,ENSG00000183160,NA,NA
HBTAR012001,SLCO1B7,LST-3; LST-3TM12; LST3; SLC21A21,solute carrier organic anion transporter family member 1B7 (putative),protein-coding,NA,Homo sapiens,9606,12p12.2,12,338821,NA,32934,ENSG00000205754,NA,NA
HBTAR012002,PRSS53,POL3S; UNQ308,serine protease 53,protein-coding,NA,Homo sapiens,9606,16p11.2,16,339105,610561,34407,ENSG00000151006,NA,NA
HBTAR012003,RAB43,RAB11B; RAB41,"RAB43, member RAS oncogene family",protein-coding,NA,Homo sapiens,9606,3q21.3,3,339122,NA,19983,ENSG00000172780,NA,NA
HBTAR012004,ENPP7,ALK-SMase; E-NPP 7; NPP-7; NPP7,ectonucleotide pyrophosphatase/phosphodiesterase 7,protein-coding,NA,Homo sapiens,9606,17q25.3,17,339221,616997,23764,ENSG00000182156,NA,NA
HBTAR012005,ARL16,NA,ADP ribosylation factor like GTPase 16,protein-coding,NA,Homo sapiens,9606,17q25.3,17,339231,NA,27902,ENSG00000214087,NA,NA
HBTAR012006,LRRC30,NA,leucine rich repeat containing 30,protein-coding,NA,Homo sapiens,9606,18p11.23,18,339291,NA,30219,ENSG00000206422,NA,NA
HBTAR012007,ZNF181,HHZ181,zinc finger protein 181,protein-coding,NA,Homo sapiens,9606,19q13.11,19,339318,606741,12971,ENSG00000197841,NA,NA
HBTAR012008,ZNF260,OZRF1; PEX1; ZFP260,zinc finger protein 260,protein-coding,NA,Homo sapiens,9606,19q13.12,19,339324,613749,13499,ENSG00000254004,NA,NA
HBTAR012009,ZNF546,ZNF49,zinc finger protein 546,protein-coding,NA,Homo sapiens,9606,19q13.2,19,339327,NA,28671,ENSG00000187187,NA,NA
HBTAR012010,CLEC4G,DTTR431; LP2698; LSECtin; UNQ431,C-type lectin domain family 4 member G,protein-coding,NA,Homo sapiens,9606,19p13.2,19,339390,616256,24591,ENSG00000182566,NA,NA
HBTAR012011,LINGO4,DAAT9248; LRRN6D; PRO34002,leucine rich repeat and Ig domain containing 4,protein-coding,NA,Homo sapiens,9606,1q21.3,1,339398,609794,31814,ENSG00000213171,NA,NA
HBTAR012012,RXFP4,GPCR142; GPR100; RLN3R2; RXFPR4,relaxin family peptide/INSL5 receptor 4,protein-coding,NA,Homo sapiens,9606,1q22,1,339403,609043,14666,ENSG00000173080,NA,NA
HBTAR012013,ANKRD45,CT117,ankyrin repeat domain 45,protein-coding,NA,Homo sapiens,9606,1q25.1,1,339416,618712,24786,ENSG00000183831,NA,NA
HBTAR012014,ZBTB8OS,ARCH; ARCH2,zinc finger and BTB domain containing 8 opposite strand,protein-coding,NA,Homo sapiens,9606,1p35.1,1,339487,615891,24094,ENSG00000176261,NA,NA
HBTAR012015,ZNF678,NA,zinc finger protein 678,protein-coding,NA,Homo sapiens,9606,1q42.13,1,339500,NA,28652,ENSG00000181450,NA,NA
HBTAR012016,PRSS38,MPN2,serine protease 38,protein-coding,NA,Homo sapiens,9606,1q42.13,1,339501,NA,29625,ENSG00000185888,NA,NA
HBTAR012017,ZFP69,ZFP69A; ZKSCAN23A; ZNF642; ZSCAN54A,ZFP69 zinc finger protein,protein-coding,NA,Homo sapiens,9606,1p34.2,1,339559,617939,24708,ENSG00000187815,NA,NA
HBTAR012018,SPOPL,BTBD33,speckle type BTB/POZ protein like,protein-coding,NA,Homo sapiens,9606,2q22.1,2,339745,NA,27934,ENSG00000144228,NA,NA
HBTAR012019,CYP27C1,NA,cytochrome P450 family 27 subfamily C member 1,protein-coding,NA,Homo sapiens,9606,2q14.3,2,339761,NA,33480,ENSG00000186684,NA,NA
HBTAR012020,ESPNL,NA,espin like,protein-coding,NA,Homo sapiens,9606,2q37.3,2,339768,NA,27937,ENSG00000144488,NA,NA
HBTAR012021,GADL1,ADC; CSADC; HuADC; HuCSADC,glutamate decarboxylase like 1,protein-coding,NA,Homo sapiens,9606,3p24.1-p23,3,339896,615601,27949,ENSG00000144644,NA,NA
HBTAR012022,PRSS42P,PRSS42; TESSP2,"serine protease 42, pseudogene",pseudo,NA,Homo sapiens,9606,3p21.31,3,339906,NA,30716,ENSG00000178055,NA,NA
HBTAR012023,TMPRSS11A,ECRG1; HATL1; HESP,transmembrane serine protease 11A,protein-coding,NA,Homo sapiens,9606,4q13.2,4,339967,611704,27954,ENSG00000187054,NA,NA
HBTAR012024,TRIML1,RNF209,tripartite motif family like 1,protein-coding,NA,Homo sapiens,9606,4q35.2,4,339976,NA,26698,ENSG00000184108,NA,NA
HBTAR012025,LRRC66,NA,leucine rich repeat containing 66,protein-coding,NA,Homo sapiens,9606,4q12,4,339977,NA,34299,ENSG00000188993,NA,NA
HBTAR012026,NAT8L,CML3; NACED; NAT8-LIKE,N-acetyltransferase 8 like,protein-coding,NA,Homo sapiens,9606,4p16.3,4,339983,610647,26742,ENSG00000185818,NA,NA
HBTAR012027,SLC6A19,B0AT1; HND,solute carrier family 6 member 19,protein-coding,NA,Homo sapiens,9606,5p15.33,5,340024,608893,27960,ENSG00000174358,NA,NA
HBTAR012028,STING1,ERIS; MITA; MPYS; NET23; SAVI; STING; STING-beta; TMEM173; hMITA; hSTING,stimulator of interferon response cGAMP interactor 1,protein-coding,NA,Homo sapiens,9606,5q31.2,5,340061,612374,27962,ENSG00000184584,NA,NA
HBTAR012029,ARSI,ASI; SPG66,arylsulfatase family member I,protein-coding,NA,Homo sapiens,9606,5q32,5,340075,610009,32521,ENSG00000183876,NA,NA
HBTAR012030,MYLK4,SgK085,myosin light chain kinase family member 4,protein-coding,NA,Homo sapiens,9606,6p25.2,6,340156,NA,27972,ENSG00000145949,NA,NA
HBTAR012031,ZNF680,NA,zinc finger protein 680,protein-coding,NA,Homo sapiens,9606,7q11.21,7,340252,NA,26897,ENSG00000173041,NA,NA
HBTAR012032,UNCX,UNCX4.1,UNC homeobox,protein-coding,NA,Homo sapiens,9606,7p22.3,7,340260,NA,33194,ENSG00000164853,NA,NA
HBTAR012033,ABCB5,ABCB5alpha; ABCB5beta; EST422562,ATP binding cassette subfamily B member 5,protein-coding,NA,Homo sapiens,9606,7p21.1,7,340273,611785,46,ENSG00000004846,NA,NA
HBTAR012034,AGBL3,CCP3,ATP/GTP binding protein like 3,protein-coding,NA,Homo sapiens,9606,7q33,7,340351,617346,27981,ENSG00000146856,NA,NA
HBTAR012035,NRBP2,TRG16; pp9320,nuclear receptor binding protein 2,protein-coding,NA,Homo sapiens,9606,8q24.3,8,340371,615563,19339,ENSG00000185189,NA,NA
HBTAR012036,ZNF517,NA,zinc finger protein 517,protein-coding,NA,Homo sapiens,9606,8q24.3,8,340385,NA,27984,ENSG00000197363,NA,NA
HBTAR012037,RSPO2,CRISTIN2; HHRRD; TETAMS2,R-spondin 2,protein-coding,NA,Homo sapiens,9606,8q23.1,8,340419,610575,28583,ENSG00000147655,NA,NA
HBTAR012038,ZDHHC21,DHHC-21; DHHC21; DNZ1; HSPC097,zinc finger DHHC-type palmitoyltransferase 21,protein-coding,NA,Homo sapiens,9606,9p22.3,9,340481,614605,20750,ENSG00000175893,NA,NA
HBTAR012039,ACER2,ALKCDase2; ASAH3L,alkaline ceramidase 2,protein-coding,NA,Homo sapiens,9606,9p22.1,9,340485,613492,23675,ENSG00000177076,NA,NA
HBTAR012040,RTL5,6430402L03Rik; MAR5; MART5; RGAG4; SIRH8,retrotransposon Gag like 5,protein-coding,NA,Homo sapiens,9606,Xq13.1,X,340526,NA,29430,ENSG00000242732,NA,NA
HBTAR012041,SATL1,NA,spermidine/spermine N1-acetyl transferase like 1,protein-coding,NA,Homo sapiens,9606,Xq21.1,X,340562,NA,27992,ENSG00000184788,NA,NA
HBTAR012042,LHFPL1,NA,LHFPL tetraspan subfamily member 1,protein-coding,NA,Homo sapiens,9606,Xq23,X,340596,300566,6587,ENSG00000182508,NA,NA
HBTAR012043,LIPM,LIPL3; bA304I5.1,lipase family member M,protein-coding,NA,Homo sapiens,9606,10q23.31,10,340654,613923,23455,ENSG00000173239,NA,NA
HBTAR012044,CYP26C1,FFDD4,cytochrome P450 family 26 subfamily C member 1,protein-coding,NA,Homo sapiens,9606,10q23.33,10,340665,608428,20577,ENSG00000187553,NA,NA
HBTAR012045,NANOS1,EC_Rep1a; NOS-1; NOS1; SPGF12; ZC2HC12A,nanos C2HC-type zinc finger 1,protein-coding,NA,Homo sapiens,9606,10q26.11,10,340719,608226,23044,ENSG00000188613,NA,NA
HBTAR012046,LRIT2,LRRC22,"leucine rich repeat, Ig-like and transmembrane domains 2",protein-coding,NA,Homo sapiens,9606,10q23.1,10,340745,NA,23443,ENSG00000204033,NA,NA
HBTAR012047,HEPHL1,HJDD; ZP,hephaestin like 1,protein-coding,NA,Homo sapiens,9606,11q21,11,341208,618455,30477,ENSG00000181333,NA,NA
HBTAR012048,SMCO2,C12orf70,single-pass membrane protein with coiled-coil domains 2,protein-coding,NA,Homo sapiens,9606,12p11.23,12,341346,NA,34448,ENSG00000165935,NA,NA
HBTAR012049,OVCH1,OVCH,ovochymase 1,protein-coding,NA,Homo sapiens,9606,12p11.22,12,341350,NA,23080,ENSG00000187950,NA,NA
HBTAR012050,SYT10,NA,synaptotagmin 10,protein-coding,NA,Homo sapiens,9606,12p11.1,12,341359,NA,19266,ENSG00000110975,NA,NA
HBTAR012051,ACSM4,NA,acyl-CoA synthetase medium chain family member 4,protein-coding,NA,Homo sapiens,9606,12p13.31,12,341392,614360,32016,ENSG00000215009,NA,NA
HBTAR012052,FREM2,CRYPTOP; FRASRS2,FRAS1 related extracellular matrix 2,protein-coding,NA,Homo sapiens,9606,13q13.3,13,341640,608945,25396,ENSG00000150893,NA,NA
HBTAR012053,LRRC9,NA,leucine rich repeat containing 9,protein-coding,NA,Homo sapiens,9606,14q23.1,14,341883,NA,19848,ENSG00000131951,NA,NA
HBTAR012054,ZNF774,NA,zinc finger protein 774,protein-coding,NA,Homo sapiens,9606,15q26.1,15,342132,NA,33108,ENSG00000196391,NA,NA
HBTAR012055,FMN1,FMN; LD,formin 1,protein-coding,NA,Homo sapiens,9606,15q13.3,15,342184,136535,3768,ENSG00000248905,NA,NA
HBTAR012056,ZKSCAN2,ZNF694; ZSCAN31; ZSCAN34,zinc finger with KRAB and SCAN domains 2,protein-coding,NA,Homo sapiens,9606,16p12.1,16,342357,NA,25677,ENSG00000155592,NA,NA
HBTAR012057,SMTNL2,NA,smoothelin like 2,protein-coding,NA,Homo sapiens,9606,17p13.2,17,342527,NA,24764,ENSG00000188176,NA,NA
HBTAR012058,ZNF850,ZNF850P,zinc finger protein 850,protein-coding,NA,Homo sapiens,9606,19q13.12,19,342892,NA,27994,ENSG00000267041,NA,NA
HBTAR012059,ZNF404,NA,zinc finger protein 404,protein-coding,NA,Homo sapiens,9606,19q13.31,19,342908,NA,19417,ENSG00000176222,NA,NA
HBTAR012060,ZNF284,ZNF284L,zinc finger protein 284,protein-coding,NA,Homo sapiens,9606,19q13.31,19,342909,NA,13078,ENSG00000186026,NA,NA
HBTAR012061,ZNF677,NA,zinc finger protein 677,protein-coding,NA,Homo sapiens,9606,19q13.42,19,342926,NA,28730,ENSG00000197928,NA,NA
HBTAR012062,RFPL4A,RFPL4; RNF210,ret finger protein like 4A,protein-coding,NA,Homo sapiens,9606,19q13.42,19,342931,612601,16449,ENSG00000223638,NA,NA
HBTAR012063,ZSCAN5B,ZNF371; ZNF495B,zinc finger and SCAN domain containing 5B,protein-coding,NA,Homo sapiens,9606,19q13.43,19,342933,NA,34246,ENSG00000197213,NA,NA
HBTAR012064,ZSCAN22,HKR2; ZNF50,zinc finger and SCAN domain containing 22,protein-coding,NA,Homo sapiens,9606,19q13.43,19,342945,165260,4929,ENSG00000182318,NA,NA
HBTAR012065,AADACL4,NA,arylacetamide deacetylase like 4,protein-coding,NA,Homo sapiens,9606,1p36.21,1,343066,NA,32038,ENSG00000204518,NA,NA
HBTAR012066,HNRNPCL1,HNRPCL1,heterogeneous nuclear ribonucleoprotein C like 1,protein-coding,NA,Homo sapiens,9606,1p36.21,1,343069,NA,29295,ENSG00000179172,NA,NA
HBTAR012067,KCNT2,EIEE57; KCa4.2; SLICK; SLO2.1,potassium sodium-activated channel subfamily T member 2,protein-coding,Clinical Trial target,Homo sapiens,9606,1q31.3,1,343450,610044,18866,ENSG00000162687,NA,T78318
HBTAR012068,RSPO4,C20orf182; CRISTIN4,R-spondin 4,protein-coding,NA,Homo sapiens,9606,20p13,20,343637,610573,16175,ENSG00000101282,NA,NA
HBTAR012069,SH3RF3,POSH2; SH3MD4,SH3 domain containing ring finger 3,protein-coding,NA,Homo sapiens,9606,2q13,2,344558,NA,24699,ENSG00000172985,NA,NA
HBTAR012070,GPR148,BTR; PGR6,G protein-coupled receptor 148,protein-coding,NA,Homo sapiens,9606,2q21.1,2,344561,NA,23623,ENSG00000173302,NA,NA
HBTAR012071,LRRIQ4,LRRC64,leucine rich repeats and IQ motif containing 4,protein-coding,NA,Homo sapiens,9606,3q26.2,3,344657,NA,34298,ENSG00000188306,NA,NA
HBTAR012072,SAMD7,NA,sterile alpha motif domain containing 7,protein-coding,NA,Homo sapiens,9606,3q26.2,3,344658,NA,25394,ENSG00000187033,NA,NA
HBTAR012073,AADACL2,NA,arylacetamide deacetylase like 2,protein-coding,NA,Homo sapiens,9606,3q25.1,3,344752,NA,24427,ENSG00000197953,NA,NA
HBTAR012074,GPR149,IEDA; PGR10; R35,G protein-coupled receptor 149,protein-coding,NA,Homo sapiens,9606,3q25.2,3,344758,NA,23627,ENSG00000174948,NA,NA
HBTAR012075,ZNF860,NA,zinc finger protein 860,protein-coding,NA,Homo sapiens,9606,3p23-p22.3,3,344787,NA,34513,ENSG00000197385,NA,NA
HBTAR012076,TMPRSS7,NA,transmembrane serine protease 7,protein-coding,NA,Homo sapiens,9606,3q13.2,3,344805,NA,30846,ENSG00000176040,NA,NA
HBTAR012077,CD200R1L,CD200R2; CD200RLa,CD200 receptor 1 like,protein-coding,NA,Homo sapiens,9606,3q13.2,3,344807,NA,24665,ENSG00000206531,NA,NA
HBTAR012078,PAQR9,NA,progestin and adipoQ receptor family member 9,protein-coding,NA,Homo sapiens,9606,3q23,3,344838,614580,30131,ENSG00000188582,NA,NA
HBTAR012079,OSTN,MUSCLIN,osteocrin,protein-coding,NA,Homo sapiens,9606,3q28,3,344901,610280,29961,ENSG00000188729,NA,NA
HBTAR012080,PRSS48,ESSPL,serine protease 48,protein-coding,NA,Homo sapiens,9606,4q31.3,4,345062,NA,24635,ENSG00000189099,NA,NA
HBTAR012081,MSANTD1,C4orf44,Myb/SANT DNA binding domain containing 1,protein-coding,NA,Homo sapiens,9606,4p16.3,4,345222,NA,33741,ENSG00000188981,NA,NA
HBTAR012082,SLC10A6,SOAT,solute carrier family 10 member 6,protein-coding,NA,Homo sapiens,9606,4q21.3,4,345274,613366,30603,ENSG00000145283,NA,NA
HBTAR012083,HSD17B13,HMFN0376; NIIL497; SCDR9; SDR16C3,hydroxysteroid 17-beta dehydrogenase 13,protein-coding,NA,Homo sapiens,9606,4q22.1,4,345275,612127,18685,ENSG00000170509,NA,NA
HBTAR012084,ZNF879,DKFZp686E2433,zinc finger protein 879,protein-coding,NA,Homo sapiens,9606,5q35.3,5,345462,NA,37273,ENSG00000234284,NA,NA
HBTAR012085,IRGM,IFI1; IRGM1; LRG-47; LRG47,immunity related GTPase M,protein-coding,NA,Homo sapiens,9606,5q33.1,5,345611,608212,29597,ENSG00000237693,NA,NA
HBTAR012086,ACTBL2,ACT,actin beta like 2,protein-coding,NA,Homo sapiens,9606,5q11.2,5,345651,614835,17780,ENSG00000169067,NA,NA
HBTAR012087,FAM174A,HGS_RE408; NS5ATP6; TMEM157; UNQ1912,family with sequence similarity 174 member A,protein-coding,NA,Homo sapiens,9606,5q21.1,5,345757,NA,24943,ENSG00000174132,NA,NA
HBTAR012088,EYS,C6orf178; C6orf179; C6orf180; EGFL10; EGFL11; RP25; SPAM; bA166P24.2; bA307F22.3; bA74E24.1; dJ1018A4.2; dJ22I17.2; dJ303F19.1,eyes shut homolog,protein-coding,NA,Homo sapiens,9606,6q12,6,346007,612424,21555,ENSG00000188107,NA,NA
HBTAR012089,ZNF391,dJ153G14.3,zinc finger protein 391,protein-coding,NA,Homo sapiens,9606,6p22.1,6,346157,NA,18779,ENSG00000124613,NA,NA
HBTAR012090,ZFP57,C6orf40; TNDM1; ZNF698; bA145L22; bA145L22.2,ZFP57 zinc finger protein,protein-coding,NA,Homo sapiens,9606,6p22.1,6,346171,612192,18791,ENSG00000204644,NA,NA
HBTAR012091,MACC1,7A5; SH3BP4L,MET transcriptional regulator MACC1,protein-coding,NA,Homo sapiens,9606,7p21.1,7,346389,612646,30215,ENSG00000183742,NA,NA
